Num_Acc,nearest_pompiers_min_osrm,nearest_sau_min_osrm
202200006686,4.31,4.34
202200006688,5.99,6.58
202200006690,2.04,3.68
202200006692,5.97,5.8
202200006694,7.68,8.21
202200006719,1.84,7.6
202200006721,2.87,7.3
202200006797,1.38,44.96
202200006799,8.62,14.98
202200006806,2.99,12.92
202200006812,4.44,7.04
202200006813,4.43,11.01
202200006817,28.63,20.66
202200006819,5.25,5.73
202200006821,0.45,2.09
202200006822,7.61,3.21
202200006825,2.45,2.86
202200006827,4.98,6.22
202200006830,4.6,5.33
202200006833,4.12,5.2
202200006885,6.13,7.52
202200006926,9.61,13.64
202200006930,6.38,8.02
202200006932,0.94,9.62
202200006935,6.18,17.95
202200006997,2.82,3.07
202200007080,3.93,5.58
202200007082,3.54,5.69
202200007097,3.97,18.2
202200007128,2.41,11.67
202200007149,0.7,12.59
202200007151,3.52,6.96
202200007153,3.21,3.45
202200007156,4.4,7.24
202200007157,4.14,6.31
202200007167,5.32,5.35
202200007169,5.17,6.81
202200007174,3.37,4.94
202200007183,4.84,7.02
202200007216,7.91,11.84
202200007219,23.12,28.55
202200007237,1.71,9.59
202200007247,5.76,6.23
202200007262,1.8,25.34
202200007273,8.42,35.47
202200007294,6.38,48.08
202200007295,6.38,23.5
202200007303,4.47,19.79
202200007304,4.32,4.32
202200007372,6.52,37.88
202200007377,2.21,21.16
202200007381,1.48,19.6
202200007383,7.85,24.08
202200007424,5.69,7.85
202200007428,7.36,3.99
202200007470,11.68,45.35
202200007476,9.49,4.81
202200007483,5.2,5.24
202200007484,4.18,14.43
202200007486,4.81,4.51
202200007487,5.2,6.46
202200007545,3.71,2.57
202200007546,3.04,7.63
202200007559,4.82,21.38
202200007567,9.57,11.66
202200007568,6.62,16.76
202200007599,12.58,20.18
202200007613,8.26,20.01
202200007660,5.13,26.69
202200007662,2.85,7.78
202200007671,8.9,15.49
202200007709,6.18,5.65
202200007715,1.87,6.54
202200007720,6.92,12.58
202200007724,8.96,6.52
202200007728,1.6,15.39
202200007730,1.21,23.73
202200007735,4.28,13.44
202200007764,8.51,12.44
202200007770,2.5,13.8
202200007774,10.13,13.89
202200007804,15.02,28.08
202200007814,5.03,23.88
202200007824,1.24,4.5
202200007826,6.96,4.3
202200007828,1.77,3.62
202200007830,2.88,5.54
202200007831,6.1,8.01
202200007832,3.7,7.55
202200007834,4.93,6.89
202200007860,5.35,7.51
202200007865,5.9,5.94
202200007882,3.76,16.64
202200007883,6.96,5.96
202200007884,1.96,8.51
202200007885,6.52,7.27
202200007886,4.12,5.82
202200007902,5.58,4.45
202200007910,3.99,3.23
202200007912,2.71,9.15
202200007913,3.94,5.65
202200007915,5.63,5.72
202200007943,1.81,5.25
202200007944,5.64,3.84
202200007976,7.19,4.56
202200007978,2.36,5.97
202200008037,4.28,21.56
202200008050,5.75,7.56
202200008051,4.03,33.37
202200008053,3.86,16.3
202200008055,9.5,16.58
202200008057,2.65,5.87
202200008066,3.58,14.43
202200008090,6.39,10.73
202200008091,3.47,30.08
202200008109,8.35,13.61
202200008126,3.56,3.7
202200008128,4.54,19.11
202200008132,12.03,23.59
202200008135,2.2,12.7
202200008137,1.69,13.54
202200008139,5.8,9.51
