Num_Acc,nearest_pompiers_min_osrm,nearest_sau_min_osrm
202200014010,3.61,7.82
202200014013,8.78,7.79
202200014101,7.53,4.9
202200014104,4.63,5.49
202200014109,3.12,2.96
202200014196,6.32,20.45
202200014204,4.97,7.24
202200014210,11.19,21.44
202200014227,8.09,18.14
202200014265,11.38,35.16
202200014274,0.82,32.1
202200014279,5.87,3.69
202200014341,7.4,9.88
202200014343,7.22,4.23
202200014346,3.74,4.75
202200014417,5.19,23.12
202200014419,2.41,21.17
202200014440,10.76,13.03
202200014518,7.28,10.27
202200014535,3.18,4.18
202200014537,2.2,5.14
202200014539,8.2,11.54
202200014542,6.53,8.48
202200014545,6.94,4.01
202200014587,5.79,10.09
202200014732,9.3,16.25
202200014804,5.68,6.08
202200014807,1.38,5.61
202200014811,7.45,26.09
202200014813,7.85,30.65
202200014882,2.66,4.68
202200014886,10.56,13.95
202200014887,8.22,6.23
202200014904,3.05,7.63
202200014911,5.78,18.79
202200014926,10.58,12.39
202200014981,10.44,28.74
202200014987,5.34,26.44
202200015023,3.9,33.07
202200015051,7.58,18.83
202200015054,2.3,26.05
202200015274,6.76,3.59
202200015278,5.61,2.05
202200015279,13.65,20.28
202200015286,5.73,26.1
202200015287,7.11,8.82
202200015344,10.8,10.95
202200015352,5.94,8.21
202200015359,5.09,3.45
202200015363,8.32,26.0
202200015393,5.83,8.76
202200015396,2.1,6.33
202200015403,5.76,8.23
202200015417,1.2,4.17
202200015425,5.35,9.63
202200015428,2.42,5.01
202200015437,3.57,12.43
202200015520,2.85,21.92
202200015523,3.46,13.38
202200015587,4.94,22.86
202200015589,3.03,16.2
202200015592,4.58,28.53
202200015605,4.92,21.51
202200015612,6.12,15.38
202200015619,1.42,20.05
202200015624,6.81,28.41
202200015627,2.54,15.6
202200015644,5.68,5.68
202200015669,4.44,21.04
202200015672,4.08,3.89
202200015733,12.87,10.03
202200015739,7.86,8.81
202200015741,3.64,5.18
202200015743,3.02,5.29
202200015774,5.81,13.93
202200015776,1.63,36.97
202200015812,4.64,6.18
202200015851,3.8,3.78
202200015871,2.8,8.04
202200015983,8.24,28.11
202200015984,7.42,17.28
202200015986,6.89,13.19
202200015988,12.61,15.42
202200016013,8.09,21.43
202200016058,3.18,20.15
202200016061,4.38,18.06
202200016123,10.35,21.75
202200016146,8.11,8.63
202200016171,1.27,15.69
202200016187,2.36,1.66
202200016188,6.99,6.99
202200016207,8.3,22.81
202200016208,3.25,23.23
202200016262,4.81,14.22
202200016271,4.94,25.19
202200016281,0.82,19.51
202200016369,7.65,19.48
202200016381,5.03,18.88
202200016407,7.89,26.06
202200016433,2.72,17.12
202200016443,4.91,18.19
202200016469,11.22,20.75
202200016628,2.54,28.33
202200016634,1.72,3.8
202200016654,8.74,7.76
202200016658,3.33,6.42
202200016662,8.75,6.93
202200016668,4.69,3.22
202200016672,4.74,2.88
202200016676,12.74,14.37
202200016733,11.6,8.38
202200016741,5.1,5.61
202200016743,11.55,13.82
202200016780,5.94,34.04
202200016783,4.07,6.58
202200016786,4.85,7.36
202200016838,2.07,30.55
202200016858,5.52,26.15
202200016960,9.26,27.19
202200016963,11.88,13.09
202200016973,11.9,7.88
202200017072,8.0,25.99
202200017120,8.1,21.02
202200017162,4.57,10.51
202200017164,6.6,6.34
202200017169,4.04,3.45
202200017216,8.23,10.01
202200017249,6.51,8.78
202200017340,4.89,23.6
202200017380,6.24,5.2
202200017396,4.55,6.52
202200017420,3.55,1.99
202200017423,4.72,7.57
202200017426,9.38,7.43
202200017428,5.83,8.17
202200017443,6.61,9.12
202200017524,6.97,18.58
202200017597,1.78,3.55
202200017599,6.05,8.32
202200017601,3.63,5.17
202200017603,7.82,8.29
202200017619,5.23,4.29
202200017644,5.82,3.92
202200017772,2.83,24.67
202200017777,9.99,24.9
202200017811,2.82,32.71
202200017917,3.02,4.03
202200017935,5.16,5.75
202200017958,5.48,3.94
202200017960,3.23,6.08
202200017963,7.46,7.95
202200017965,1.18,9.87
202200018030,7.22,23.78
202200018060,5.36,5.12
202200018061,4.81,5.49
202200018113,2.3,17.75
202200018114,6.43,33.33
202200018115,5.33,29.46
202200018171,5.63,4.55
202200018178,7.38,4.39
202200018179,2.34,7.94
202200018252,3.16,9.84
202200018297,10.0,12.27
202200018298,6.07,6.17
202200018299,2.61,4.88
202200018300,8.87,9.2
202200018328,3.64,1.73
202200018330,7.93,10.5
202200018341,6.19,5.41
202200018409,3.5,19.96
202200018430,10.39,10.36
202200018444,3.41,3.72
202200018445,4.64,2.87
202200018448,5.32,4.37
202200018449,1.79,5.11
202200018566,6.13,27.8
202200018571,9.94,29.84
202200018608,8.53,14.4
202200018611,12.55,9.32
202200018646,6.38,8.57
202200018652,6.33,6.65
202200018656,4.38,4.44
202200018659,4.51,11.5
202200018840,7.93,19.65
202200018885,10.34,12.34
202200018900,3.38,30.14
202200018910,5.91,11.78
202200018923,5.15,25.72
202200018956,6.61,4.61
202200018973,5.61,8.66
202200018977,5.0,3.52
202200018980,6.76,4.48
202200018983,8.49,11.16
202200019072,4.84,25.46
202200019143,5.85,6.78
202200019145,5.11,6.0
202200019146,8.32,5.54
202200019235,5.22,35.59
202200019342,6.37,22.6
202200019344,3.83,15.62
202200019346,3.66,7.54
202200019350,4.02,18.34
202200019378,8.07,15.42
202200019403,8.9,34.26
202200019407,1.7,16.83
202200019408,9.06,11.34
202200019417,6.31,14.99
202200019518,2.71,5.53
202200019519,4.47,5.63
202200019522,9.06,7.0
202200019600,7.64,16.82
202200019601,9.71,30.74
202200019627,6.69,22.93
202200019632,2.48,11.4
202200019677,4.69,20.07
202200019679,8.22,16.86
202200019720,2.84,27.99
202200019744,8.7,7.66
202200019746,7.93,3.91
202200019748,6.21,3.79
202200019749,2.58,8.13
202200019751,3.72,8.95
202200019821,7.46,7.43
202200019846,5.52,24.14
202200019876,3.58,31.64
202200019878,4.46,17.06
202200019879,9.54,15.4
202200019881,4.91,22.74
202200019888,4.81,26.22
202200019897,6.88,11.9
202200019910,4.1,12.01
202200019919,6.0,11.44
202200019935,6.86,24.79
202200020032,3.6,5.93
202200020085,7.04,8.21
202200020086,7.36,10.47
202200020087,2.87,3.38
202200020112,6.05,2.74
202200020113,2.01,4.92
202200020212,7.16,22.36
202200020213,5.71,35.69
202200020216,1.37,19.18
202200020228,5.32,22.6
202200020405,1.78,4.25
202200020416,3.19,26.91
202200020516,5.18,23.44
202200020525,2.48,24.52
202200020557,4.31,3.02
202200020564,7.9,10.83
202200020565,3.47,9.02
202200020571,3.07,6.06
202200020590,2.34,27.86
202200020598,0.66,44.6
202200020663,11.04,11.04
202200020670,1.14,29.74
202200020672,9.61,24.5
202200020679,3.34,19.13
202200020838,10.36,12.64
202200020839,3.47,5.01
202200020840,4.37,3.29
202200020879,14.25,38.53
202200020900,4.06,4.98
202200020902,4.65,6.69
202200020904,11.0,6.99
202200021017,2.79,30.67
202200021018,8.59,24.85
202200021021,4.31,22.92
202200021022,2.68,29.44
202200021048,3.52,4.73
202200021069,4.67,4.11
202200021072,7.34,5.87
202200021073,5.0,5.1
202200021118,2.68,5.94
202200021120,5.54,10.39
202200021163,3.04,19.6
202200021181,3.89,2.81
202200021189,6.06,23.54
202200021244,1.51,12.64
202200021272,2.59,29.64
202200021293,1.46,20.25
202200021299,4.33,30.7
202200021300,3.35,35.05
202200021312,10.94,15.92
202200021314,6.44,21.43
202200021354,9.2,3.96
202200021365,5.38,6.43
202200021413,7.03,25.46
202200021481,5.77,7.82
202200021530,2.99,30.25
202200021547,3.98,20.37
202200021579,13.66,4.74
202200021601,6.98,23.99
202200021630,8.67,10.44
202200021639,0.75,7.98
202200021671,2.53,11.75
202200021686,8.68,9.99
202200021705,4.61,18.3
202200021739,6.36,5.58
202200021743,3.96,4.11
202200021808,4.96,31.13
202200021814,3.3,22.39
