Num_Acc,nearest_pompiers_min_osrm,nearest_sau_min_osrm
202200002116,4.02,4.45
202200002119,0.78,2.44
202200002120,6.3,4.12
202200002123,4.2,6.28
202200002125,3.31,5.86
202200002127,3.08,6.24
202200002130,1.48,2.75
202200002132,1.57,4.5
202200002134,3.23,9.73
202200002136,3.5,5.34
202200002142,2.65,9.68
202200002147,3.03,4.83
202200002150,4.07,3.15
202200002154,3.5,9.2
202200002256,2.03,4.13
202200002263,1.26,9.58
202200002273,0.86,11.23
202200002277,7.72,6.2
202200002315,9.63,15.85
202200002319,12.84,17.69
202200002321,3.05,15.88
202200002323,4.12,20.16
202200002327,5.89,10.18
202200002328,6.72,5.58
202200002331,6.21,8.8
202200002335,4.1,6.31
202200002339,4.24,14.61
202200002350,4.0,5.31
202200002354,6.38,7.98
202200002359,3.86,6.05
202200002360,3.27,3.24
202200002363,2.15,3.8
202200002364,2.0,6.0
202200002369,2.16,4.82
202200002374,4.35,2.99
202200002379,2.19,6.44
202200002385,3.45,5.36
202200002390,1.6,6.27
202200002394,4.06,7.56
202200002399,2.11,5.37
202200002401,8.6,11.08
202200002403,4.62,3.88
202200002404,3.24,5.56
202200002406,4.72,4.43
202200002407,10.03,13.39
202200002408,3.75,4.23
202200002411,6.54,7.37
202200002415,3.12,5.08
202200002420,1.36,5.17
202200002425,1.17,7.1
202200002428,7.68,4.72
202200002429,2.99,4.33
202200002430,4.29,10.99
202200002432,0.42,4.21
202200002434,0.62,16.93
202200002436,6.34,7.12
202200002439,4.42,5.97
202200002443,3.23,2.72
202200002446,2.12,4.34
202200002450,5.92,5.54
202200002453,4.5,5.44
202200002535,0.9,4.89
202200002536,4.39,7.38
202200002537,6.23,5.62
202200002547,14.43,23.65
202200002548,3.22,8.81
202200002585,7.1,18.4
202200002603,11.54,10.12
202200002604,8.58,12.0
202200002605,6.59,5.92
202200002606,6.0,3.73
202200002607,4.88,6.92
202200002608,3.99,6.65
202200002618,6.47,5.16
202200002619,3.59,8.75
202200002688,4.46,4.31
202200002689,5.1,5.57
202200002690,5.19,3.81
202200002691,3.61,4.25
202200002692,2.82,4.31
202200002693,3.31,8.49
202200002694,5.04,9.07
202200002695,5.45,8.59
202200002696,1.44,6.7
202200002697,4.56,9.62
202200002698,4.56,9.86
202200002699,3.06,6.91
202200002700,1.74,6.9
202200002701,6.12,10.86
202200002702,5.42,7.64
202200002703,4.3,3.53
202200002704,2.05,5.19
202200002705,3.41,3.22
202200002706,6.19,5.39
202200002707,3.7,5.59
202200002708,2.43,4.24
202200002709,4.73,3.47
202200002710,4.61,2.28
202200002711,3.84,6.96
202200002712,3.33,4.22
202200002713,3.43,4.29
202200002714,2.74,4.94
202200002722,9.8,13.59
202200002741,7.88,18.82
202200002747,7.03,12.86
202200002777,6.25,5.89
202200002778,7.6,13.04
202200002779,6.39,7.14
202200002780,7.85,8.68
202200002781,6.36,11.27
202200002782,7.26,6.12
202200002783,6.58,7.41
202200002784,12.57,13.24
202200002785,18.45,14.17
202200002786,7.06,10.36
202200002787,3.68,7.69
202200002788,3.76,6.31
202200002789,5.94,8.53
202200002790,4.16,10.75
202200002791,3.68,7.41
202200002792,4.62,8.81
202200002793,4.79,8.52
202200002795,4.48,5.35
202200002796,7.51,8.04
202200002797,2.29,2.4
202200002798,7.18,8.55
202200002800,3.04,4.42
202200002810,4.89,7.48
202200002811,1.64,2.21
202200002812,5.64,5.98
202200002813,6.07,7.41
202200002819,6.71,6.68
202200002860,6.57,8.96
202200002861,4.39,5.85
202200002862,3.77,4.95
202200002863,0.51,6.46
202200002864,5.34,6.12
202200002865,1.24,3.61
202200002866,4.43,2.4
202200002867,4.03,3.23
202200002868,3.74,5.4
202200002869,1.18,5.83
202200002870,6.58,2.28
202200002871,3.18,4.41
202200002872,3.95,4.03
202200002873,3.8,4.87
202200002874,3.75,4.54
202200002875,3.33,8.07
202200002876,2.82,4.31
202200002877,4.0,3.03
202200002878,1.21,10.23
202200002879,4.38,5.68
202200002880,3.0,4.18
202200002881,1.79,5.82
202200002882,5.65,14.99
202200002883,1.93,4.49
202200002884,2.45,3.94
202200002885,4.81,6.68
202200002886,2.73,7.48
202200002887,1.52,5.23
202200002888,3.08,5.24
202200002889,3.58,3.8
202200002890,2.7,5.26
202200002891,6.13,5.92
202200002892,2.51,3.49
202200002893,3.92,6.01
202200002894,5.31,6.09
202200002895,4.48,6.39
202200002896,4.41,6.05
202200002897,6.06,7.4
202200002898,2.63,3.71
202200002899,3.77,7.76
202200002900,2.92,9.96
202200002901,2.3,5.46
202200002902,3.98,7.97
202200002903,1.05,4.83
202200002904,4.49,4.23
202200002905,1.84,6.57
202200002906,2.71,4.91
202200002940,3.93,5.27
202200002941,3.95,10.97
202200002942,4.68,5.85
202200002943,3.67,5.98
202200002944,10.65,15.9
202200002945,5.8,7.82
202200002957,2.46,9.99
202200002958,3.38,10.94
202200002959,4.46,10.05
202200002960,3.33,9.57
202200002995,5.83,3.35
202200002996,4.78,5.71
202200002997,3.69,5.17
202200002998,1.71,5.73
202200002999,3.14,2.99
202200003000,3.93,5.52
202200003001,2.35,6.76
202200003002,1.23,2.42
202200003003,2.56,2.8
202200003004,4.78,9.36
202200003005,4.53,8.56
202200003006,3.01,5.44
202200003007,4.86,5.33
202200003008,1.83,2.22
202200003009,6.37,10.29
202200003010,5.72,7.34
202200003011,3.45,3.84
202200003012,5.35,7.87
202200003013,3.34,5.3
202200003014,4.35,6.19
202200003015,2.71,5.64
202200003016,3.54,3.24
202200003017,2.76,5.94
202200003074,5.39,10.96
202200003075,8.67,6.56
202200003096,11.88,21.21
202200003119,5.87,8.14
202200003122,5.64,10.01
202200003125,7.3,9.36
202200003128,2.6,4.63
202200003130,2.99,5.09
202200003181,7.6,18.36
202200003183,5.92,15.54
202200003228,6.2,4.52
202200003231,6.42,19.09
202200003232,6.41,13.32
202200003233,2.24,7.05
202200003234,4.33,9.15
202200003236,6.99,14.46
202200003237,3.46,8.72
202200003238,5.51,5.87
202200003239,1.22,2.92
202200003241,4.07,5.19
202200003242,5.14,4.04
202200003243,4.12,4.95
202200003244,2.32,6.33
202200003245,7.93,9.59
202200003247,8.2,8.58
202200003248,5.26,3.82
202200003249,2.39,9.84
202200003251,3.9,2.9
202200003252,2.04,5.41
202200003253,1.74,3.62
202200003254,3.08,6.06
202200003256,2.55,1.77
202200003257,3.9,4.86
202200003259,4.16,6.84
202200003260,3.99,7.71
202200003261,5.65,6.99
202200003263,4.47,5.49
202200003264,4.7,6.73
202200003265,5.17,4.46
202200003267,4.49,5.83
202200003268,3.87,5.32
202200003271,1.64,5.24
202200003274,5.08,7.08
202200003276,3.7,8.17
202200003280,3.25,5.59
202200003282,3.4,3.38
202200003284,3.6,1.83
202200003287,5.32,3.89
202200003290,7.04,9.34
202200003293,7.54,9.84
202200003295,3.31,3.21
202200003300,3.22,3.14
202200003304,3.31,3.96
202200003306,3.14,3.52
202200003310,5.72,8.65
202200003313,5.55,8.83
202200003317,6.17,5.01
202200003320,4.29,4.69
202200003322,2.65,6.49
202200003325,4.96,5.23
202200003326,3.22,3.2
202200003328,3.85,5.46
202200003329,5.39,7.37
202200003332,4.2,3.95
202200003333,3.8,3.13
202200003335,3.38,11.63
202200003336,5.05,3.2
202200003338,8.93,12.09
202200003339,4.28,8.55
202200003340,2.04,6.82
202200003342,5.61,1.93
202200003343,5.13,1.25
202200003345,5.16,4.42
202200003346,7.76,8.51
202200003347,5.36,6.47
202200003348,1.49,4.5
202200003350,4.66,3.17
202200003351,5.74,7.14
202200003353,5.16,5.01
202200003354,4.44,5.61
202200003356,2.76,6.57
202200003357,6.8,8.03
202200003358,3.95,7.32
202200003360,3.87,6.65
202200003361,2.8,3.84
202200003363,3.61,6.52
202200003365,8.85,14.1
202200003366,4.18,8.91
202200003369,7.54,11.38
202200003370,2.85,15.58
202200003374,8.15,6.02
202200003376,5.42,8.24
202200003378,5.86,9.62
202200003379,1.63,11.4
202200003380,5.42,4.9
202200003382,4.27,3.67
202200003383,6.6,6.65
202200003385,1.45,2.77
202200003387,6.82,11.35
202200003388,8.79,8.74
202200003391,5.6,4.9
202200003395,8.4,10.81
202200003400,11.86,13.9
202200003468,2.2,3.88
202200003490,11.36,12.13
202200003553,3.08,26.48
202200003554,6.1,6.84
202200003560,7.3,12.74
202200003563,11.11,9.69
202200003568,5.86,6.6
202200003571,7.23,8.82
202200003576,6.48,4.8
202200003581,6.02,6.11
202200003587,2.95,5.89
202200003589,4.86,5.28
202200003592,5.57,4.56
202200003593,4.82,5.04
202200003601,2.75,9.98
202200003608,2.51,6.81
202200003614,1.22,7.88
202200003620,3.76,6.73
202200003624,2.7,4.06
202200003625,6.97,7.8
202200003628,3.7,6.56
202200003631,3.29,5.45
202200003634,2.76,4.26
202200003636,5.98,5.92
202200003641,9.87,9.72
202200003644,4.83,4.14
202200003648,2.78,4.82
202200003651,5.82,8.37
202200003652,4.96,5.06
202200003656,4.53,6.57
202200003657,5.72,5.76
202200003661,2.38,14.81
202200003673,7.71,7.76
202200003683,3.47,0.82
202200003684,4.73,4.92
202200003688,4.33,1.73
202200003699,2.53,6.96
202200003711,5.02,4.33
202200003715,9.28,9.74
202200003722,5.41,3.97
202200003727,4.76,10.69
202200003731,4.29,7.98
202200003733,5.63,6.8
202200003734,3.98,7.43
202200003736,3.4,4.71
202200003738,4.62,9.35
202200003742,2.98,5.34
202200003747,3.1,5.93
202200003752,1.44,3.71
202200003754,3.54,3.53
202200003756,3.22,6.02
202200003759,2.76,9.06
202200003760,3.82,3.01
202200003764,2.7,6.73
202200003769,3.14,6.12
202200003772,6.08,5.48
202200003773,4.95,5.86
202200003779,0.84,4.86
202200003780,7.74,10.78
202200003785,3.65,5.1
202200003789,4.83,6.47
202200003791,6.42,4.85
202200003794,4.41,2.7
202200003799,0.34,4.02
202200003804,3.62,5.0
202200003806,4.16,5.86
202200003811,3.1,3.27
202200003815,2.53,3.03
202200003819,2.26,3.52
202200003826,3.54,4.74
202200003830,2.6,5.41
202200003834,4.63,9.22
202200003837,5.61,5.72
202200003839,2.48,4.05
202200003842,4.33,4.08
202200003847,4.21,3.62
202200003851,2.07,4.24
202200003853,2.99,6.42
202200003855,3.34,5.44
202200003861,2.9,5.56
202200003865,5.07,8.36
202200003869,1.41,7.2
202200003871,4.48,2.71
202200003872,3.31,5.15
202200003876,2.94,6.48
202200003878,5.4,4.54
202200003880,6.14,7.7
202200003883,6.23,1.82
202200003885,2.74,7.07
202200003886,6.08,7.68
202200003888,5.06,3.71
202200003890,3.14,4.61
202200003892,4.73,7.86
202200003894,1.86,5.36
202200003895,5.91,4.45
202200003898,4.89,7.32
202200003899,3.52,6.01
202200003902,2.26,2.12
202200003904,1.94,3.66
202200003906,3.1,8.29
202200003907,2.91,6.22
202200003908,4.81,4.54
202200003909,1.72,6.42
202200003910,4.06,3.68
202200003912,3.56,4.27
202200003913,1.53,8.05
202200003914,4.47,6.27
202200003919,3.46,5.69
202200003922,0.94,6.21
202200003927,4.2,5.18
202200003930,3.26,8.52
202200003934,0.66,1.04
202200003935,3.42,12.68
202200003937,4.49,6.7
202200003940,2.0,5.29
202200003944,2.79,3.94
202200003945,3.46,6.23
202200003949,5.75,5.57
202200003954,3.28,4.11
202200003955,3.73,4.26
202200003957,4.81,6.45
202200003958,4.77,8.01
202200003961,5.51,2.49
202200003966,2.46,3.19
202200003971,3.84,4.56
202200003974,3.49,3.52
202200004022,5.22,6.91
202200004025,5.03,12.68
202200004028,2.47,14.36
202200004030,4.62,14.51
202200004032,6.98,12.84
202200004051,1.39,4.96
202200004054,5.67,7.32
202200004077,2.38,6.02
202200004078,1.99,2.89
202200004079,3.49,9.12
202200004080,3.66,5.25
202200004081,5.62,2.39
202200004082,4.95,6.67
202200004083,1.01,4.4
202200004084,1.95,5.12
202200004085,2.01,5.73
202200004086,6.41,3.53
202200004087,5.39,8.57
202200004088,4.58,6.26
202200004089,5.4,2.07
