Num_Acc,nearest_pompiers_min_osrm,nearest_sau_min_osrm
202300032885,6.48,16.4
202300033158,4.26,8.41
202300033225,2.87,1.99
202300033226,5.25,7.14
202300033390,9.74,6.52
202300033490,7.26,20.7
202300033521,2.77,6.47
202300033606,3.83,7.5
202300033652,2.39,8.73
202300033704,3.44,18.59
202300033707,14.74,24.23
202300034201,9.46,18.84
202300034203,1.14,22.15
202300034304,8.99,12.69
202300034320,1.7,6.2
202300034325,7.53,15.84
202300034574,3.44,20.49
202300034576,4.06,25.78
202300034714,7.8,24.32
202300034738,2.02,3.63
202300034740,7.24,17.93
202300034855,2.98,3.04
202300034856,6.12,17.31
202300034857,7.56,12.45
202300035132,2.66,3.73
202300035182,4.96,7.98
202300035443,6.17,5.75
202300035563,10.4,5.43
202300035612,11.23,15.83
