Num_Acc,nearest_pompiers_min_osrm,nearest_sau_min_osrm
202200042891,1.3,1.3
202200042893,6.74,9.16
202200042933,2.0,16.02
202200042936,3.4,10.95
202200042942,9.88,41.04
202200042978,1.78,12.87
202200042987,3.81,20.51
202200043206,9.13,1.22
202200043277,4.96,9.2
202200043299,6.1,33.97
202200043376,1.62,3.36
202200043508,4.3,7.66
202200043754,2.37,4.58
202200043791,3.02,4.31
202200043872,5.43,3.42
202200043876,4.61,8.84
202200043924,3.97,33.49
202200044048,2.76,5.35
202200044076,4.92,8.91
202200044079,4.88,9.16
202200044080,4.46,7.93
202200044151,5.23,4.58
202200044152,2.77,5.14
202200044154,5.07,7.98
202200044322,9.41,10.56
202200044325,6.14,3.44
202200044385,6.36,4.68
202200044387,2.75,3.07
202200044410,2.83,32.3
202200044451,9.85,11.0
202200044701,5.98,32.62
202200044720,3.55,8.38
202200044727,5.5,6.34
202200044761,5.93,13.09
202200044768,2.36,28.09
202200044771,8.46,20.13
202200044836,8.89,18.85
202200044845,6.36,39.39
202200044864,1.73,11.02
202200044934,4.62,12.01
202200045048,15.37,25.29
202200045140,43.42,45.04
202200045144,5.32,13.84
202200045156,2.1,10.21
202200045269,4.88,6.74
202200045286,4.92,7.27
202200045374,1.86,37.34
202200045375,3.17,20.52
202200045394,12.26,14.0
202200045477,4.5,4.71
202200045526,8.04,9.51
202200045527,8.83,9.41
202200045528,8.41,9.14
202200045529,7.16,7.0
202200045805,11.34,17.26
202200045865,11.96,13.59
202200045882,7.51,8.13
202200045885,4.41,6.51
202200045907,9.15,24.32
202200045999,3.16,9.45
202200046024,5.13,14.42
202200046090,8.35,6.11
202200046112,5.93,5.14
202200046115,5.97,4.56
202200046205,12.4,24.44
202200046243,7.73,4.0
202200046247,11.24,16.5
202200046252,5.1,3.92
202200046317,9.1,7.2
202200046323,9.48,7.26
202200046327,4.74,9.58
202200046333,6.72,5.05
202200046362,14.11,23.86
202200046387,2.15,9.62
202200046390,4.38,20.78
202200046392,8.09,13.09
202200046640,9.0,16.64
202200046700,12.68,24.5
202200046785,6.24,21.64
202200046792,9.09,35.36
202200046888,16.56,16.36
202200046904,18.52,37.97
202200046965,5.85,9.85
202200046972,6.66,15.94
202200046975,2.86,15.86
202200046977,2.95,5.62
202200047015,3.3,6.95
202200047016,5.6,4.42
202200047072,2.58,22.03
202200047165,7.46,6.67
202200047228,4.27,12.98
202200047230,5.1,13.81
202200047232,5.39,2.69
202200047252,7.14,8.58
202200047276,1.9,3.9
202200047380,3.32,5.51
202200047487,4.23,3.82
202200047514,10.2,14.26
202200047516,23.26,27.91
202200047535,4.01,26.08
202200047546,3.56,20.9
202200047583,4.23,7.18
202200047584,7.39,6.0
202200047808,26.53,25.74
202200047876,9.41,28.17
202200047902,10.49,34.08
202200047915,13.1,29.15
202200047934,5.58,6.55
202200047989,2.43,11.87
202200047997,1.35,8.32
202200048001,2.53,12.44
202200048126,6.89,18.52
202200048130,3.12,21.52
202200048176,5.2,4.41
202200048210,5.65,5.94
202200048244,7.04,14.85
202200048250,33.22,32.19
202200048255,9.35,21.3
202200048280,2.64,24.63
202200048312,11.32,25.45
202200048335,4.48,5.85
202200048435,3.35,7.0
202200048442,3.33,5.5
202200048452,9.08,9.6
202200048458,8.52,9.51
202200048462,9.48,9.25
202200048750,4.07,5.38
202200048755,4.39,4.91
202200048794,5.76,22.1
202200048857,12.24,18.5
202200048864,8.75,12.22
202200048933,9.91,21.58
202200048988,6.14,7.57
202200049026,7.08,5.84
202200049028,3.85,9.26
202200049084,4.41,6.05
202200049191,7.26,20.84
202200049199,1.4,32.18
202200049200,3.26,26.65
202200049201,5.77,24.78
202200049326,4.29,3.87
202200049327,6.7,3.47
202200049425,5.11,6.6
202200049511,6.56,22.9
202200049794,3.6,16.89
202200049820,2.96,21.85
202200049827,3.36,15.4
202200050038,4.44,5.13
202200050067,30.46,29.43
202200050083,8.59,15.7
202200050109,4.11,19.57
202200050166,4.38,26.3
202200050170,5.24,14.92
202200050175,9.47,25.13
202200050181,6.11,49.01
202200050202,9.68,23.15
202200050276,4.24,3.83
202200050301,4.84,23.3
202200050307,1.15,17.08
202200050323,3.36,4.8
202200050332,6.93,6.14
202200050376,2.24,19.72
202200050475,14.05,10.32
202200050679,3.42,13.94
202200050721,11.36,24.58
202200050745,11.48,13.1
202200050797,8.78,11.2
202200050798,4.47,7.48
202200050802,22.18,18.06
202200050829,5.04,14.7
202200050919,3.53,8.17
202200050996,10.03,24.22
202200051033,3.56,6.06
202200051053,9.78,5.96
202200051058,5.06,8.71
202200051108,2.97,16.65
202200051356,9.49,7.44
202200051361,2.58,17.41
202200051363,5.48,17.84
202200051518,4.6,3.42
202200051673,13.72,19.77
202200051682,15.06,15.04
202200051686,2.8,32.49
202200051765,17.07,18.27
202200051773,3.5,12.95
202200051780,1.09,16.34
202200051786,4.93,23.72
202200051789,4.55,16.23
202200051844,1.23,10.04
202200051942,10.91,11.15
202200051983,5.71,51.66
202200052016,2.11,22.06
202200052017,7.04,19.0
202200052026,8.48,11.28
202200052034,10.74,13.54
202200052040,8.06,26.65
202200052075,38.7,48.52
202200052087,8.57,12.28
202200052137,7.43,19.19
202200052174,5.15,7.69
202200052181,4.9,8.44
202200052203,11.95,8.92
202200052340,2.92,1.43
202200052375,8.68,36.58
202200052471,8.16,8.78
202200052504,4.86,26.3
202200052517,2.09,25.31
202200052734,12.71,26.52
202200052817,3.09,5.31
202200052827,6.07,12.94
202200052889,6.95,5.56
202200052912,4.74,8.11
202200052917,5.76,3.34
202200052919,4.52,7.88
202200052983,2.86,36.56
202200053064,7.99,9.43
202200053102,8.3,4.47
202200053108,7.1,1.32
202200053153,0.45,15.05
202200053157,5.07,20.37
202200053227,7.02,36.53
202200053363,2.48,10.54
202200053413,4.09,11.26
202200053571,1.25,9.51
202200053573,7.38,6.61
202200053652,8.53,27.91
202200053707,3.47,5.69
202200053788,3.78,10.07
202200053795,4.23,9.91
